doc_name,date,auteur,titre,gender,subgenre,canon_roman,canon_auteur,bac,brevet,lm,sup,prix,gf,pleiade,gouv
1958_Delly_Lysis,1958,delly,lysis,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Jesus-Christ-en-Flandre,1845,honore de balzac,jesus christ en flandre,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1927_Leroux-Gaston_Mister-Flow,1927,gaston leroux,mister flow,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1899_Eekhoud-Georges_Escal-Vigor,1899,georges eekhoud,escal vigor,male, roman sentimental ,non_canon,non_canon,0,0,0,0,0,0,0,0
2000_Bouraoui-Nina_Garcon-Manque,2000,nina bouraoui,garcon manque,female,mémoires et autobiographie,non_canon,non_canon,0,0,0,0,0,0,0,0
1874_Feval-Paul_Le-dernier-vivant,1874,paul feval,le dernier vivant,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1951_Yourcenar-Marguerite_Les-Memoires-d-Hadrien,1951,marguerite yourcenar,les memoires d hadrien,female,,non_canon,canon,0,0,0,0,0,0,1,0
1861_About-Edmond_Le-nez-d-un-notaire,1861,edmond about,le nez d un notaire,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1855_Roche-L._La-Maison-du-dimanche,1855,l. roche,la maison du dimanche,,,non_canon,non_canon,0,0,0,0,0,0,0,0
1900_Roussel-Raymond_Chiquenaude,1900,raymond roussel,chiquenaude,male,,non_canon,canon,0,0,0,0,0,0,0,0
1986_Montherlant-Henry-de_Moustique,1986,henry de montherlant,moustique,male,,non_canon,canon,0,0,1,0,0,0,1,0
1844_Reybaud-Henriette-Etiennette-Fanny_Rose,1844,henriette etiennette fanny reybaud,rose,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1830_Merimee-Prosper_La-Partie-de-Trictrac,1830,prosper merimee,la partie de trictrac,male,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1861_Ponson-du-Terrail-Pierre_Le-Testament-de-Grain-de-Sel,1861,du terrail pierre ponson,le testament de grain de sel,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1912_France-Anatole_Les-Dieux-ont-soif,1912,anatole france,les dieux ont soif,male,roman historique,non_canon,canon,0,0,1,0,0,0,1,0
1905_Darien-Georges_L-epaulette-Souvenirs-d-un-officier,1905,georges darien,l epaulette souvenirs d un officier,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1929_Bernanos-Georges_La-joie,1929,georges bernanos,la joie,male,,canon,canon,0,0,1,0,1,0,1,0
1981_Villard-Marc_Corvette-de-nuit,1981,marc villard,corvette de nuit,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1874_Fleuriot-Zenaide_En-conge,1874,zenaide fleuriot,en conge,female, littérature jeunesse ,non_canon,non_canon,0,0,0,0,0,0,0,0
1972_Veuzit-Max-du_Sa-maman-de-papier,1972,max du veuzit,sa maman de papier,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
2006_Lemaitre-Pierre_Travail-Soigne,2006,pierre lemaitre,travail soigne,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Boisgobey-Fortune-du_Les-Mysteres-du-nouveau-Paris_(Tome-2),1876,fortune du boisgobey,les mysteres du nouveau paris,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1909_Le-Rouge-Gustave_La-Guerre-des-vampires,1909,rouge gustave le,la guerre des vampires,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
2016_Claudel-Philippe_L-arbre-du-pays-Toraja,2016,philippe claudel,l arbre du pays toraja,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage,1859,du terrail pierre ponson,les exploits de rocambole,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2014_Louis-Edouard_En-finir-avec-Eddy-Bellegueule,2014,edouard louis,en finir avec eddy bellegueule,male,mémoires et autobiographie,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Bernanos-Georges_Sous-le-soleil-de-Satan,1926,georges bernanos,sous le soleil de satan,male,,canon,canon,0,0,1,1,0,1,1,0
1860_Vie-Anduze-Henri_Dernier-amour-de-Cinq-Mars-roman-historique,1860,anduze henri vie,dernier amour de cinq mars roman historique,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1860_Goncourt-Edmond-de-Goncourt-Jules-de_Charles-Demailly,1860,edmond de goncourt jules de goncourt,charles demailly,male,,canon,canon,0,0,0,0,0,1,0,0
2005_Germain-Sylvie_Magnus,2005,sylvie germain,magnus,female,roman historique,canon,canon,0,0,0,0,1,0,0,0
1863_Feval-Paul_La-Fille-du-Juif-Errant,1863,paul feval,la fille du juif errant,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1932_Audoux-Marguerite_La-fiancee,1932,marguerite audoux,la fiancee,female,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1866_Ponson-du-Terrail-Pierre_La-Resurrection-de-Rocambole_Tome-II-Saint-Lazare-L-Auberge-maudite-La-Maison-de-fous,1866,du terrail pierre ponson,la resurrection de rocambole,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1835_Corbiere-Edouard_Scenes-de-mer_Tome-II,1835,edouard corbiere,scenes de mer,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Verne-Jules_Michel-Strogoff,1876,jules verne,michel strogoff,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
2013_Tesson-Sylvain_Dans-les-forets-de-Siberie,2013,sylvain tesson,dans les forets de siberie,male,récit de voyage,non_canon,non_canon,0,0,0,0,0,0,0,0
1923_Larbaud-Valery_Amants-heureux-amants,1923,valery larbaud,amants heureux amants,male,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
2011_Bauchau-Henry_L-Enfant-rieur,2011,henry bauchau,l enfant rieur,male,roman historique,canon,canon,0,1,0,0,0,0,0,0
1855_Dumas-Alexandre_La-derniere-annee-de-Marie-Dorval,1855,alexandre dumas,la derniere annee de marie dorval,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,1,0
1968_San-Antonio_Bravo-docteur-Beru,1968,antonio san,bravo docteur beru,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
2006_Jourde-Pierre_L-Heure-et-l-ombre,2006,pierre jourde,l heure et l ombre,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1894_Stendhal_Lucien-Leuwen,1894,stendhal,lucien leuwen,male,,canon,canon,0,0,1,0,0,1,1,0
1963_Beauvoir-Simone-de_La-force-des-choses_2,1963,simone de beauvoir,la force des choses,female,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,1,0
2004_Grimbert-Philippe_Un-secret,2004,philippe grimbert,un secret,male,mémoires et autobiographie,canon,non_canon,0,0,0,0,1,0,0,0
1959_Simenon-Georges_Une-confidence-de-Maigret,1959,georges simenon,une confidence de maigret,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
2010_Gailly-Christian_Lily-et-Braine,2010,christian gailly,lily et braine,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1857_Dumas-Alexandre_Le-meneur-de-loups,1857,alexandre dumas,le meneur de loups,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1966_Beauvoir-Simone-de_Les-belles-images,1966,simone de beauvoir,les belles images,female,,non_canon,canon,0,0,1,0,0,0,1,0
1869_Gaboriau-Emile_Monsieur-Lecoq_II,1869,emile gaboriau,monsieur lecoq,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1898_Ivoi-Paul-d-_Corsaire-Triplex,1898,paul d  ivoi,corsaire triplex,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1831_Balzac-Honore-de_La-Peau-de-chagrin-ed-Gosselin,1831,honore de balzac,la peau de chagrin ed gosselin,male,,non_canon,canon,0,0,1,0,0,0,1,0
1883_Du-Vallon-Georges_La-roche-d'enfer,1883,vallon georges du,la roche d'enfer,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1838_Wey-Francis_Les-enfants-du-marquis-de-Ganges-ou-Les-expiations,1838,francis wey,les enfants du marquis de ganges ou les expiations,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1878_Houssaye-Arsene_Les-Trois-duchesses_Volume-2,1878,arsene houssaye,les trois duchesses,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1958_Aragon-Louis_La-semaine-sainte,1958,louis aragon,la semaine sainte,male,roman historique,non_canon,canon,0,0,1,0,0,0,1,0
2001_Millet-Richard_La-voix-d-alto,2001,richard millet,la voix d alto,male,,non_canon,canon,0,0,0,0,0,0,0,0
1920_Duhamel-Georges_Confession-de-Minuit,1920,georges duhamel,confession de minuit,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,0,0
2003_Ferney-Alice_Dans-la-guerre,2003,alice ferney,dans la guerre,female,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1884_Vignon-Claude_Le-Mariage-d-un-sous-prefet,1884,claude vignon,le mariage d un sous prefet,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1958_Pagnol-Marcel_Le-Chateau-de-ma-mere,1958,marcel pagnol,le chateau de ma mere,male,littérature jeunesse,non_canon,canon,0,0,1,0,0,0,0,0
1876_Sand-George_Contes-d-une-grand-mere,1876,george sand,contes d une grand mere,female,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1881_Huysmans-Joris-Karl_En-menage,1881,joris karl huysmans,en menage,male,,non_canon,canon,0,0,1,0,0,0,0,0
1849_Sand-George_La-petite-Fadette,1849,george sand,la petite fadette,female,,canon,canon,0,0,1,0,0,0,1,1
1981_Delly_Ma-robe-couleur-du-temps,1981,delly,ma robe couleur du temps,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1981_Delly_L'heritage-de-Cendrillon,1981,delly,l'heritage de cendrillon,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1910_Leroux-Gaston_Le-Roi-Mystere,1910,gaston leroux,le roi mystere,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1872_Feval-Paul_Les-Compagnons-du-tresor-Les-Habits-Noirs_Tome-VII,1872,paul feval,les compagnons du tresor les habits noirs,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1896_Graffigny-H-de-Le-Faure-Georges_Aventures-extraordinaires-d-un-savant-russe_Tome-IV-Le-desert-sideral,1896,h de le faure georges graffigny,aventures extraordinaires d un savant russe,male,science-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1939_Colette_Duo-Le-Toutounier,1939,colette,duo le toutounier,female,,non_canon,canon,0,0,1,0,0,0,1,0
1952_Calet-Henri_Un-Grand-Voyage,1952,henri calet,un grand voyage,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2000_Claudel-Philippe_J-abandonne,2000,philippe claudel,j abandonne,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1995_Chevillard-Eric_Un-fantome,1995,eric chevillard,un fantome,male,,canon,canon,0,1,0,0,0,0,0,0
1881_Verne-Jules-_La-Jangada-huit-cent-lieues-sur-l-Amazone,1881,jules  verne,la jangada huit cent lieues sur l amazone,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1862_Camp-Maxime-du_L-homme-au-bracelet-d-or,1862,maxime du camp,l homme au bracelet d or,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Dumas-Alexandre_Le-Comte-de-Monte-Cristo,1845,alexandre dumas,le comte de monte cristo,male,roman d'aventures,canon,canon,0,1,0,0,0,1,1,0
1923_Martin-du-Gard-Roger_Les-Thibault_Tome-III-La-Belle-Saison,1923,du gard roger martin,les thibault,male,cycles et séries,non_canon,canon,0,0,0,0,0,0,0,0
2013_Begaudeau-François_Le-moindre-mal,2013,françois begaudeau,le moindre mal,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2012_Enard-Mathias_Rue-des-voleurs,2012,mathias enard,rue des voleurs,male,,non_canon,canon,0,0,0,0,0,0,0,0
1982_Le-Clezio-Jean-Marie-Gustave_La-ronde-et-autres-faits-divers,1982,clezio jean marie gustave le,la ronde et autres faits divers,male,nouvelles,non_canon,canon,0,0,0,0,0,0,0,0
1859_Sand-George_Elle-et-Lui,1859,george sand,elle et lui,female,mémoires et autobiographie,non_canon,canon,0,0,1,0,0,0,1,0
1887_Mary-Jules_La-Revanche-de-Roger-la-honte,1887,jules mary,la revanche de roger la honte,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1839_Stendhal_Le-coffre-et-le-revenant,1839,stendhal,le coffre et le revenant,male,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1862_Deslys-Charles_La-Loi-de-Dieu,1862,charles deslys,la loi de dieu,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1931_Saint-Exupery-Antoine-de_Vol-de-nuit,1931,exupery antoine de saint,vol de nuit,male,,canon,canon,0,0,0,0,1,0,0,0
1909_Corday-Michel_Plaisirs-d-auto,1909,michel corday,plaisirs d auto,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1815_Gay-Sophie_Anatole_Vol-1,1815,sophie gay,anatole,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1826_Kock-Paul-de_Andre-le-Savoyard,1826,paul de kock,andre le savoyard,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,1959,delly,l'illusion orgueilleuse suivi de la voie divine,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1958_San-Antonio_Tu-vas-trinquer-San-Antonio,1958,antonio san,tu vas trinquer san antonio,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1897_Mary-Jules_Les-Filles-de-la-pocharde,1897,jules mary,les filles de la pocharde,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Buet-Charles_Guy-Main-Rouge-legende-du-pays-de-Savoie,1893,charles buet,guy main rouge legende du pays de savoie,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1995_Kristof-Agota_Hier,1995,agota kristof,hier,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Viel-Castel-Horace-de_Archambaud-de-Comborn,1845,castel horace de viel,archambaud de comborn,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1873_Gaboriau-Emile_La-corde-au-cou,1873,emile gaboriau,la corde au cou,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1890_Daudet-Ernest_Fils-d-emigre,1890,ernest daudet,fils d emigre,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1891_Ohnet-Georges_Dette-de-haine,1891,georges ohnet,dette de haine,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1877_Greville-Henry_Sonia,1877,henry greville,sonia,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
2011_Musso-Guillaume_L-appel-de-l-ange,2011,guillaume musso,l appel de l ange,male,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Adam-Juliette_Jean-et-Pascal,1876,juliette adam,jean et pascal,female,épistolaire,non_canon,non_canon,0,0,0,0,0,0,0,0
1834_Sand-George_Leone-Leoni,1834,george sand,leone leoni,female,,non_canon,canon,0,0,1,0,0,0,1,0
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-I,1869,du terrail pierre ponson,le forgeron de la cour dieu,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1899_Erckmann-Chatrian_L-esquisse-mysterieuse,1899,chatrian erckmann,l esquisse mysterieuse,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
1962_San-Antonio_Menage-tes-meninges,1962,antonio san,menage tes meninges,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1857_Feval-Paul_Les-Compagnons-du-Silence_I,1857,paul feval,les compagnons du silence,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1952_San-Antonio_Mes-hommages-a-la-donzelle,1952,antonio san,mes hommages a la donzelle,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Flaubert-Gustave_La-premiere-education-sentimentale,1845,gustave flaubert,la premiere education sentimentale,male,,non_canon,canon,0,0,1,0,0,0,1,0
1950_Duras-Marguerite_Un-barrage-contre-le-Pacifique,1950,marguerite duras,un barrage contre le pacifique,female,,canon,canon,1,0,0,1,0,0,1,0
1879_Cadol-Edouard_La-Diva,1879,edouard cadol,la diva,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2006_Jouet-Jacques_L-amour-comme-on-l-apprend-a-l-Ecole-hoteliere,2006,jacques jouet,l amour comme on l apprend a l ecole hoteliere,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1937_Malraux-Andre_L-espoir,1937,andre malraux,l espoir,male,,non_canon,canon,0,0,1,0,0,0,1,0
1881_Laurie-Andre_Memoires-d-un-collegien,1881,andre laurie,memoires d un collegien,male,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1867_Aimard-Gustave-Auriac-Jules-Berlioz-d-_Oeil-de-feu,1867,gustave auriac jules berlioz d  aimard,oeil de feu,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1928_Montorgueil-Georges_La-Vie-extraordinaire-de-Robert-Macaire,1928,georges montorgueil,la vie extraordinaire de robert macaire,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1921_Proust-Marcel_Sodome-et-Gomorrhe,1921,marcel proust,sodome et gomorrhe,male,cycles et séries,canon,canon,1,0,1,1,0,1,1,0
1878_Perret-Paul_Madame-Valence,1878,paul perret,madame valence,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1811_Chateaubriand-François-Rene-de_Oeuvres-completes,1811,françois rene de chateaubriand,oeuvres completes,male,récit de voyage,canon,canon,0,0,0,1,0,0,0,1
1965_Sarrazin-Albertine_L-Astragale,1965,albertine sarrazin,l astragale,female,mémoires et autobiographie,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Allais-Alphonse_Le-parapluie-de-l-escouade,1893,alphonse allais,le parapluie de l escouade,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-III,1843,eugene sue,les mysteres de paris,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,0,0
1968_Yourcenar-Marguerite_L-Oeuvre-Au-Noir,1968,marguerite yourcenar,l oeuvre au noir,female,roman historique,canon,canon,0,0,0,0,1,0,1,0
1895_Ivoi-Paul-d-_Le-Sergent-Simplet-a-travers-les-colonies-françaises,1895,paul d  ivoi,le sergent simplet a travers les colonies françaises,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1884_Cavailhon-Édouard_La-Créole-parisienne,1884,édouard cavailhon,la créole parisienne,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2010_Millet-Richard_Tarnac,2010,richard millet,tarnac,male,,non_canon,canon,0,0,0,0,0,0,0,0
1945_Psichari-Ernest_L-appel-des-armes,1945,ernest psichari,l appel des armes,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1840_Dumas-Alexandre_Les-aventures-de-John-Davys,1840,alexandre dumas,les aventures de john davys,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1882_Zola-Emile_Pot-Bouille,1882,emile zola,pot bouille,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1887_Guy-de-Maupassant_Le-Horla,1887,de maupassant guy,le horla,male,fantastique,non_canon,canon,0,0,0,0,0,0,0,0
1990_Perec-Georges_Je-suis-ne,1990,georges perec,je suis ne,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,1,0
1989_Perec-Georges_L-Infra-ordinaire,1989,georges perec,l infra ordinaire,male,non-fiction,non_canon,canon,0,0,0,0,0,0,1,0
1935_Veuzit-Max-du_Fille-de-prince,1935,max du veuzit,fille de prince,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Un-drame-au-bord-de-la-mer,1845,honore de balzac,un drame au bord de la mer,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1969_Siniac-Pierre_La-Nuit-des-Auverpins,1969,pierre siniac,la nuit des auverpins,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1990_Modiano-Patrick_Voyage-de-noces,1990,patrick modiano,voyage de noces,male,,non_canon,canon,0,0,0,0,0,0,0,0
1992_Le-Linda_Les-Evangiles-du-crime,1992,linda le,les evangiles du crime,female,policier,non_canon,canon,0,0,0,0,0,0,0,0
1879_Daudet-Alphonse_Lettres-de-mon-moulin,1879,alphonse daudet,lettres de mon moulin,male,nouvelles,canon,canon,0,0,1,0,0,1,1,0
1893_Metenier-Oscar_Barbe-bleue,1893,oscar metenier,barbe bleue,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1880_Merouvel-Charles_La-Filleule-de-la-duchesse,1880,charles merouvel,la filleule de la duchesse,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1881_O-Monroy-Richard_Feux-de-paille,1881,monroy richard o,feux de paille,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1908_Leblanc-Maurice_Arsene-Lupin-contre-Herlock-Sholmes,1908,maurice leblanc,arsene lupin contre herlock sholmes,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1960_Delly_Les-deux-fraternites,1960,delly,les deux fraternites,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-II,1847,eugene sue,martin l enfant trouve,male,cycles et séries,non_canon,canon,0,0,0,0,0,0,0,0
1947_Vian-Boris_Les-morts-ont-tous-la-meme-peau,1947,boris vian,les morts ont tous la meme peau,male,policier,non_canon,canon,0,0,0,0,0,0,1,0
1891_Aimard-Gustave_Les-pirates-des-prairies,1891,gustave aimard,les pirates des prairies,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1873_Sannois-Comtesse-de_Les-Soirees-a-la-maison,1873,comtesse de sannois,les soirees a la maison,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Blandy-Stella_La-Benjamine,1882,stella blandy,la benjamine,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1883_Tardieu-Charles-Henri_Lettres-de-Bayreuth,1883,charles henri tardieu,lettres de bayreuth,male,épistolaire,non_canon,non_canon,0,0,0,0,0,0,0,0
1982_A.D.G._On-n-est-pas-des-chiens,1982,a.d.g.,on n est pas des chiens,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Gambara,1845,honore de balzac,gambara,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1928_Stendhal_Le-rose-et-le-vert,1928,stendhal,le rose et le vert,male,,non_canon,canon,0,0,1,0,0,0,1,0
2017_Lopez-David_Fief,2017,david lopez,fief,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2011_Reinhardt-Eric_Le-systeme-Victoria,2011,eric reinhardt,le systeme victoria,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Colette_La-Fin-de-Cheri,1926,colette,la fin de cheri,female,,canon,canon,0,0,1,0,0,1,1,0
1956_Thomas-Henri_La-nuit-de-Londres,1956,henri thomas,la nuit de londres,male,,non_canon,canon,0,0,0,0,0,0,0,0
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen,1887,jest rene de pont,le cas du docteur plemen,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Thuret-Mme-E._La-Guerre-au-chateau,1879,mme e. thuret,la guerre au chateau,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1844_Balzac-Honore-de_Histoire-de-la-grandeur-et-de-la-decadence-de-Cesar-Birotteau,1844,honore de balzac,histoire de la grandeur et de la decadence de cesar birotteau,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1844_Tavard-Eugene_Les-Effets-et-les-causes-histoire-lamentable-echafaudee-sur-une-queue-de-billard,1844,eugene tavard,les effets et les causes histoire lamentable echafaudee sur une queue de billard,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
